data_source,timestamp,station_id,temperature,humidity,wind_speed,wind_deg,pressure,rainfall,pbl_height,temp_gradient,pm25,pm10,no2,so2,co,o3
DEMO_SYNTHETIC,2025-10-07 05:00,Anand_Vihar,25.28,58.51,2.08,297.4,1008.69,0.0,382.6,-0.81,89.01,127.48,16.74,8.37,0.9,16.73
DEMO_SYNTHETIC,2025-10-07 06:00,Anand_Vihar,28.54,56.95,2.66,308.1,1009.7,0.0,439.5,-1.1,51.19,75.53,15.98,3.84,0.57,20.48
DEMO_SYNTHETIC,2025-10-07 07:00,Anand_Vihar,27.14,49.63,3.17,259.8,1010.15,0.0,986.8,-0.73,40.26,56.67,13.39,9.37,0.28,16.93
DEMO_SYNTHETIC,2025-10-07 08:00,Anand_Vihar,29.48,47.06,3.37,301.2,1010.27,0.0,1205.9,-1.21,27.37,41.09,23.14,4.78,0.29,36.9
DEMO_SYNTHETIC,2025-10-07 09:00,Anand_Vihar,31.45,35.47,3.34,318.0,1008.97,0.0,1305.8,-1.16,24.02,49.35,16.12,7.2,0.34,50.2
DEMO_SYNTHETIC,2025-10-07 10:00,Anand_Vihar,32.44,35.93,3.24,299.5,1009.61,0.0,1415.3,-0.99,28.88,48.66,16.43,2.97,0.33,67.63
DEMO_SYNTHETIC,2025-10-07 11:00,Anand_Vihar,34.36,32.91,3.26,282.9,1010.63,0.0,1554.1,-1.17,10.0,15.0,13.98,4.23,0.2,83.26
DEMO_SYNTHETIC,2025-10-07 12:00,Anand_Vihar,35.32,29.72,3.35,313.7,1012.11,0.0,1557.1,-1.2,11.43,28.34,12.1,2.0,0.2,82.63
DEMO_SYNTHETIC,2025-10-07 13:00,Anand_Vihar,35.13,22.09,3.66,234.9,1010.16,0.0,1588.0,-0.51,19.92,39.86,5.29,6.11,0.2,87.23
DEMO_SYNTHETIC,2025-10-07 14:00,Anand_Vihar,36.42,23.29,2.89,317.3,1007.95,0.0,1552.4,-1.13,20.47,22.48,14.67,9.18,0.2,79.46
DEMO_SYNTHETIC,2025-10-07 15:00,Anand_Vihar,36.83,27.71,2.91,319.6,1009.8,0.0,1556.1,-1.32,10.11,18.37,12.26,7.92,0.2,79.28
DEMO_SYNTHETIC,2025-10-07 16:00,Anand_Vihar,35.98,22.42,2.84,324.3,1010.64,0.0,1474.2,0.13,26.64,43.18,20.32,9.04,0.36,56.6
DEMO_SYNTHETIC,2025-10-07 17:00,Anand_Vihar,35.55,34.09,3.1,321.0,1009.51,0.0,1267.5,-1.17,35.22,65.61,22.77,7.8,0.26,36.48
DEMO_SYNTHETIC,2025-10-07 18:00,Anand_Vihar,33.83,37.97,2.51,298.5,1010.36,0.0,1177.6,-0.63,39.57,56.61,35.42,8.06,0.39,19.08
DEMO_SYNTHETIC,2025-10-07 19:00,Anand_Vihar,31.85,44.68,2.22,288.0,1009.31,0.0,1009.4,-0.56,41.72,75.25,36.67,9.54,0.4,18.57
DEMO_SYNTHETIC,2025-10-07 20:00,Anand_Vihar,27.87,46.43,2.15,331.2,1008.79,0.0,384.3,-0.34,123.08,184.76,31.16,9.0,1.35,17.39
DEMO_SYNTHETIC,2025-10-07 21:00,Anand_Vihar,30.11,54.19,2.41,291.0,1008.94,0.0,392.6,-0.96,107.1,170.0,29.46,6.8,1.1,14.3
DEMO_SYNTHETIC,2025-10-07 22:00,Anand_Vihar,28.07,58.62,2.24,272.3,1008.67,0.0,397.9,-1.23,68.42,101.47,20.62,9.73,0.71,18.74
DEMO_SYNTHETIC,2025-10-07 23:00,Anand_Vihar,25.99,56.3,2.4,267.5,1010.66,0.0,429.7,-0.5,52.88,88.3,22.98,8.88,0.61,19.36
DEMO_SYNTHETIC,2025-10-08 00:00,Anand_Vihar,25.27,57.68,2.46,278.4,1011.36,0.0,361.7,-0.65,80.4,123.17,16.89,8.97,0.76,17.44
DEMO_SYNTHETIC,2025-10-08 01:00,Anand_Vihar,24.58,64.98,2.25,289.1,1008.71,0.0,400.4,-0.83,87.56,142.91,18.17,9.43,0.95,17.06
DEMO_SYNTHETIC,2025-10-08 02:00,Anand_Vihar,23.06,62.58,2.12,342.6,1009.76,0.0,385.5,-0.73,86.72,154.44,15.83,9.86,1.05,20.73
DEMO_SYNTHETIC,2025-10-08 03:00,Anand_Vihar,24.39,70.31,1.95,317.1,1009.83,0.0,357.1,-0.71,103.19,165.85,22.28,13.14,0.95,20.77
DEMO_SYNTHETIC,2025-10-08 04:00,Anand_Vihar,24.08,68.34,2.25,313.5,1010.15,0.0,386.3,-0.54,74.43,111.59,17.36,8.88,0.86,17.93
DEMO_SYNTHETIC,2025-10-08 05:00,Anand_Vihar,26.06,57.83,2.23,268.6,1010.65,0.0,413.6,-1.11,74.35,123.57,19.04,7.75,0.67,14.7
DEMO_SYNTHETIC,2025-10-08 06:00,Anand_Vihar,30.54,59.36,2.49,326.2,1009.63,0.0,413.7,-0.88,64.64,101.79,21.08,8.06,0.79,9.44
DEMO_SYNTHETIC,2025-10-08 07:00,Anand_Vihar,26.77,50.23,3.09,323.0,1010.39,0.0,990.3,-0.32,25.44,45.21,25.03,4.63,0.23,16.82
DEMO_SYNTHETIC,2025-10-08 08:00,Anand_Vihar,31.17,48.21,3.01,293.0,1010.34,0.0,1149.9,-0.89,49.73,78.22,22.84,5.45,0.45,32.77
DEMO_SYNTHETIC,2025-10-08 09:00,Anand_Vihar,31.69,41.38,3.21,260.4,1008.5,0.0,1327.1,-0.48,24.64,25.08,23.28,8.08,0.2,52.61
DEMO_SYNTHETIC,2025-10-08 10:00,Anand_Vihar,31.89,35.89,3.16,310.8,1009.36,0.0,1445.7,-0.87,23.27,21.51,22.13,4.79,0.45,70.03
DEMO_SYNTHETIC,2025-10-08 11:00,Anand_Vihar,32.93,33.79,2.98,307.0,1011.41,0.0,1528.7,-0.7,10.0,15.0,9.94,6.3,0.2,77.65
DEMO_SYNTHETIC,2025-10-08 12:00,Anand_Vihar,36.68,26.08,3.72,293.1,1010.75,0.0,1564.4,-0.74,21.2,27.97,7.88,4.0,0.2,84.73
DEMO_SYNTHETIC,2025-10-08 13:00,Anand_Vihar,35.57,23.52,3.34,322.4,1011.02,0.0,1594.8,-0.17,14.8,36.2,15.39,8.89,0.23,91.57
DEMO_SYNTHETIC,2025-10-08 14:00,Anand_Vihar,36.1,29.94,3.01,326.9,1011.22,0.0,1568.5,-0.94,16.69,33.31,17.26,9.54,0.25,84.92
DEMO_SYNTHETIC,2025-10-08 15:00,Anand_Vihar,38.03,29.57,2.89,345.2,1009.83,0.0,1503.9,-1.1,10.0,15.0,15.75,8.72,0.2,81.56
DEMO_SYNTHETIC,2025-10-08 16:00,Anand_Vihar,35.81,31.29,3.24,323.2,1009.12,0.0,1428.6,-0.63,10.0,15.0,9.96,7.58,0.2,59.19
DEMO_SYNTHETIC,2025-10-08 17:00,Anand_Vihar,35.5,32.74,3.03,282.6,1010.47,0.0,1276.3,-0.37,23.48,34.34,24.69,3.47,0.26,36.95
DEMO_SYNTHETIC,2025-10-08 18:00,Anand_Vihar,33.81,33.94,2.91,316.8,1009.77,2.0,1163.7,-0.71,14.6,15.0,28.89,5.25,0.2,19.26
DEMO_SYNTHETIC,2025-10-08 19:00,Anand_Vihar,31.44,38.06,2.0,299.0,1009.89,0.0,954.7,-0.61,45.27,70.52,37.7,12.64,0.51,22.36
DEMO_SYNTHETIC,2025-10-08 20:00,Anand_Vihar,32.41,48.58,2.59,340.8,1011.4,0.0,391.2,-0.33,97.02,158.92,30.04,8.04,1.0,20.24
DEMO_SYNTHETIC,2025-10-08 21:00,Anand_Vihar,26.68,50.67,2.7,315.6,1010.71,0.0,398.3,-1.0,107.27,175.9,34.02,7.42,1.23,23.37
DEMO_SYNTHETIC,2025-10-08 22:00,Anand_Vihar,26.11,53.3,2.41,269.8,1010.3,0.0,449.7,-0.96,59.64,87.31,20.92,10.96,0.71,20.0
DEMO_SYNTHETIC,2025-10-08 23:00,Anand_Vihar,24.58,69.86,2.22,306.0,1009.08,0.0,403.8,-0.57,61.34,98.12,20.12,8.1,0.66,14.97
DEMO_SYNTHETIC,2025-10-09 00:00,Anand_Vihar,23.45,64.5,2.59,295.8,1010.17,0.0,422.4,-0.99,63.72,119.12,22.28,7.48,0.65,16.06
DEMO_SYNTHETIC,2025-10-09 01:00,Anand_Vihar,24.62,65.4,2.65,294.9,1009.4,0.0,383.5,-1.01,52.57,73.15,16.09,7.06,0.55,19.92
DEMO_SYNTHETIC,2025-10-09 02:00,Anand_Vihar,25.05,62.73,2.16,274.6,1009.39,0.0,380.8,-1.19,78.39,117.33,19.47,9.92,0.91,16.48
DEMO_SYNTHETIC,2025-10-09 03:00,Anand_Vihar,21.9,63.79,2.35,291.0,1010.24,0.0,370.9,-0.79,66.02,111.51,18.97,6.84,0.78,15.8
DEMO_SYNTHETIC,2025-10-09 04:00,Anand_Vihar,24.66,60.1,2.27,313.5,1011.31,0.0,412.1,-0.69,75.42,108.49,15.27,7.82,0.96,17.7
DEMO_SYNTHETIC,2025-10-09 05:00,Anand_Vihar,21.77,54.0,2.57,323.8,1009.71,0.0,386.8,-1.39,63.95,97.37,25.26,11.03,0.89,17.36
DEMO_SYNTHETIC,2025-10-09 06:00,Anand_Vihar,27.35,49.69,2.5,277.7,1010.32,0.0,385.3,-1.05,65.28,104.87,19.68,7.63,0.69,19.78
DEMO_SYNTHETIC,2025-10-09 07:00,Anand_Vihar,28.03,46.69,3.05,282.1,1009.82,0.0,1010.0,-0.66,38.3,46.79,24.81,5.95,0.32,14.45
DEMO_SYNTHETIC,2025-10-09 08:00,Anand_Vihar,30.64,49.3,3.2,296.5,1009.05,0.0,1154.5,-1.07,20.93,24.36,21.77,8.03,0.38,34.44
DEMO_SYNTHETIC,2025-10-09 09:00,Anand_Vihar,31.5,35.57,3.11,286.8,1011.11,0.0,1285.0,-1.13,45.56,80.51,24.72,14.28,0.27,58.96
DEMO_SYNTHETIC,2025-10-09 10:00,Anand_Vihar,32.66,36.01,2.91,261.2,1009.76,0.0,1410.0,-0.7,13.43,27.12,29.11,5.89,0.28,64.9
DEMO_SYNTHETIC,2025-10-09 11:00,Anand_Vihar,34.63,29.3,3.16,317.1,1011.48,0.0,1503.6,-0.85,26.47,40.6,13.57,6.2,0.29,82.01
DEMO_SYNTHETIC,2025-10-09 12:00,Anand_Vihar,35.06,28.43,3.49,270.7,1010.92,0.0,1557.3,-0.51,19.43,48.66,8.65,3.17,0.2,84.2
DEMO_SYNTHETIC,2025-10-09 13:00,Anand_Vihar,34.81,21.3,3.64,316.0,1009.85,0.0,1572.6,-0.71,11.35,22.73,11.71,2.23,0.24,90.02
DEMO_SYNTHETIC,2025-10-09 14:00,Anand_Vihar,36.56,30.32,3.62,314.2,1010.56,0.0,1555.8,-0.28,19.45,30.97,11.46,6.72,0.2,88.21
DEMO_SYNTHETIC,2025-10-09 15:00,Anand_Vihar,35.19,23.96,3.04,330.6,1009.79,0.0,1525.3,-0.29,14.06,15.0,9.45,10.55,0.24,71.62
DEMO_SYNTHETIC,2025-10-09 16:00,Anand_Vihar,36.71,24.72,3.13,347.7,1010.65,0.0,1382.9,-1.09,14.63,24.37,10.39,6.2,0.2,54.98
DEMO_SYNTHETIC,2025-10-09 17:00,Anand_Vihar,34.75,38.14,2.49,306.4,1009.01,0.0,1298.4,-0.66,29.04,39.73,26.69,11.81,0.36,32.24
DEMO_SYNTHETIC,2025-10-09 18:00,Anand_Vihar,33.58,29.58,2.49,310.7,1010.35,0.0,1123.1,-1.22,32.92,58.88,28.09,6.34,0.47,17.74
DEMO_SYNTHETIC,2025-10-09 19:00,Anand_Vihar,30.89,35.27,2.55,289.7,1010.92,0.0,1010.3,-0.86,43.5,80.97,17.75,6.54,0.5,14.07
DEMO_SYNTHETIC,2025-10-09 20:00,Anand_Vihar,30.07,46.56,2.47,296.6,1009.43,0.0,415.3,-0.75,97.6,151.0,19.8,10.38,1.07,19.71
DEMO_SYNTHETIC,2025-10-09 21:00,Anand_Vihar,26.57,55.01,2.1,292.8,1009.37,0.0,428.9,-0.41,115.01,161.53,34.8,8.84,1.2,15.88
DEMO_SYNTHETIC,2025-10-09 22:00,Anand_Vihar,25.18,56.13,2.3,308.8,1009.8,0.0,405.6,-0.59,62.14,120.38,27.66,9.39,0.82,15.99
DEMO_SYNTHETIC,2025-10-09 23:00,Anand_Vihar,25.4,60.1,2.57,330.0,1010.11,0.0,418.3,-0.86,68.11,102.17,9.87,8.08,0.53,21.04
DEMO_SYNTHETIC,2025-10-10 00:00,Anand_Vihar,24.69,63.79,2.48,332.7,1009.06,0.0,396.8,-0.63,62.87,118.37,18.56,7.38,0.79,22.35
DEMO_SYNTHETIC,2025-10-10 01:00,Anand_Vihar,24.74,60.29,2.08,311.3,1008.5,0.0,391.8,-0.9,94.87,157.87,21.05,8.11,1.1,24.62
DEMO_SYNTHETIC,2025-10-10 02:00,Anand_Vihar,23.42,62.86,1.92,290.7,1009.59,0.0,396.5,-0.58,73.44,116.73,22.91,10.48,0.7,22.02
DEMO_SYNTHETIC,2025-10-10 03:00,Anand_Vihar,24.32,62.56,2.22,301.0,1010.35,0.0,374.5,-0.52,79.32,134.11,20.05,7.81,0.88,19.88
DEMO_SYNTHETIC,2025-10-10 04:00,Anand_Vihar,23.95,59.83,2.55,250.4,1009.51,0.0,327.3,-0.91,72.44,98.54,18.77,5.46,0.82,20.86
DEMO_SYNTHETIC,2025-10-10 05:00,Anand_Vihar,25.55,58.55,2.11,271.1,1008.6,0.0,439.2,-1.06,76.88,103.25,17.44,7.95,0.66,15.99
DEMO_SYNTHETIC,2025-10-10 06:00,Anand_Vihar,28.17,56.8,2.74,290.6,1010.95,0.0,380.5,-0.4,55.21,87.8,18.98,9.53,0.68,18.89
DEMO_SYNTHETIC,2025-10-10 07:00,Anand_Vihar,28.11,43.79,2.9,261.6,1008.5,0.0,1028.6,-0.74,42.59,73.35,20.5,5.54,0.37,21.32
DEMO_SYNTHETIC,2025-10-10 08:00,Anand_Vihar,31.08,46.58,2.86,322.5,1011.35,0.0,1173.7,-0.27,18.03,24.85,27.59,4.92,0.25,30.25
DEMO_SYNTHETIC,2025-10-10 09:00,Anand_Vihar,30.58,42.31,2.81,307.1,1009.21,0.0,1292.8,-1.43,27.19,47.83,20.79,10.93,0.2,51.83
DEMO_SYNTHETIC,2025-10-10 10:00,Anand_Vihar,34.21,30.61,3.67,340.6,1011.56,0.0,1382.5,-0.48,19.34,35.76,15.26,7.53,0.39,70.69
DEMO_SYNTHETIC,2025-10-10 11:00,Anand_Vihar,34.38,31.39,3.51,309.2,1010.12,0.0,1535.9,-1.14,22.21,48.57,9.29,8.04,0.3,88.3
DEMO_SYNTHETIC,2025-10-10 12:00,Anand_Vihar,34.14,26.36,3.08,281.0,1010.23,0.0,1601.6,-0.58,10.0,28.45,14.85,5.9,0.2,96.65
DEMO_SYNTHETIC,2025-10-10 13:00,Anand_Vihar,35.91,22.74,3.28,261.0,1011.2,0.0,1592.9,-0.99,12.68,22.86,18.95,6.78,0.2,84.8
DEMO_SYNTHETIC,2025-10-10 14:00,Anand_Vihar,38.01,21.69,3.44,280.2,1009.68,0.0,1585.0,-1.11,21.19,45.87,13.19,7.98,0.3,92.91
DEMO_SYNTHETIC,2025-10-10 15:00,Anand_Vihar,35.24,20.0,3.26,291.0,1010.33,0.0,1583.5,-0.99,10.0,15.05,14.7,4.33,0.2,72.3
DEMO_SYNTHETIC,2025-10-10 16:00,Anand_Vihar,36.52,29.34,2.63,349.3,1009.98,0.0,1447.1,-1.26,30.43,52.23,15.15,11.92,0.38,53.81
DEMO_SYNTHETIC,2025-10-10 17:00,Anand_Vihar,31.81,33.69,3.14,274.3,1010.98,0.0,1335.6,-0.97,10.0,15.0,20.42,5.7,0.2,36.23
DEMO_SYNTHETIC,2025-10-10 18:00,Anand_Vihar,32.29,34.42,2.47,268.7,1010.02,0.0,1126.5,-1.31,23.36,24.55,36.52,6.53,0.26,20.04
DEMO_SYNTHETIC,2025-10-10 19:00,Anand_Vihar,34.49,37.93,2.37,257.9,1009.18,0.0,972.1,-0.91,38.94,62.08,38.49,10.84,0.43,22.11
DEMO_SYNTHETIC,2025-10-10 20:00,Anand_Vihar,31.33,43.03,2.33,303.1,1009.37,0.0,360.6,-1.04,124.27,192.04,27.23,8.92,1.43,19.27
DEMO_SYNTHETIC,2025-10-10 21:00,Anand_Vihar,28.39,47.27,2.4,312.3,1010.46,0.0,414.0,-1.04,104.69,160.55,32.08,8.57,1.08,26.19
DEMO_SYNTHETIC,2025-10-10 22:00,Anand_Vihar,26.19,53.59,2.25,268.4,1011.22,0.0,421.0,-0.74,60.86,89.3,21.45,11.3,0.75,15.76
DEMO_SYNTHETIC,2025-10-10 23:00,Anand_Vihar,27.28,59.89,2.41,311.7,1011.08,0.0,401.3,-0.63,59.18,100.87,13.71,8.9,0.64,15.54
DEMO_SYNTHETIC,2025-10-11 00:00,Anand_Vihar,24.97,67.88,2.08,285.2,1010.19,0.0,390.3,-0.92,79.27,99.84,22.94,4.61,0.59,16.65
DEMO_SYNTHETIC,2025-10-11 01:00,Anand_Vihar,23.97,64.98,2.3,342.4,1011.52,0.0,413.7,-0.78,87.63,130.05,17.86,8.24,0.91,17.68
DEMO_SYNTHETIC,2025-10-11 02:00,Anand_Vihar,24.06,61.29,2.1,308.0,1010.1,0.0,424.4,-1.43,85.08,145.2,11.07,8.89,0.9,20.03
DEMO_SYNTHETIC,2025-10-11 03:00,Anand_Vihar,23.11,68.29,2.21,291.8,1009.83,0.0,415.5,-0.49,62.12,133.48,19.75,8.32,0.77,15.49
DEMO_SYNTHETIC,2025-10-11 04:00,Anand_Vihar,24.86,62.5,2.08,261.8,1008.64,0.0,412.5,-0.96,88.45,128.06,26.61,10.18,0.96,19.13
DEMO_SYNTHETIC,2025-10-11 05:00,Anand_Vihar,25.95,57.86,2.01,332.0,1008.23,0.0,403.9,-0.8,86.24,124.41,20.22,7.59,0.89,26.27
DEMO_SYNTHETIC,2025-10-11 06:00,Anand_Vihar,24.8,51.32,2.68,270.5,1010.21,0.0,452.4,-0.32,61.21,78.11,21.78,6.23,0.48,19.73
DEMO_SYNTHETIC,2025-10-11 07:00,Anand_Vihar,29.18,56.4,3.04,317.2,1011.17,0.0,990.0,-0.98,49.32,63.17,15.82,6.51,0.58,18.49
DEMO_SYNTHETIC,2025-10-11 08:00,Anand_Vihar,29.86,40.45,2.67,321.3,1011.7,0.0,1179.3,-0.78,35.14,70.9,31.41,8.27,0.52,33.07
DEMO_SYNTHETIC,2025-10-11 09:00,Anand_Vihar,31.73,42.72,2.91,279.2,1009.49,0.0,1313.1,-1.35,15.03,42.91,24.53,4.29,0.2,48.63
DEMO_SYNTHETIC,2025-10-11 10:00,Anand_Vihar,34.49,33.61,2.9,333.4,1010.95,0.0,1481.9,-1.24,34.47,70.97,26.9,6.16,0.33,71.93
DEMO_SYNTHETIC,2025-10-11 11:00,Anand_Vihar,33.67,29.58,3.66,351.2,1010.0,0.0,1539.4,-0.56,10.0,15.0,12.53,5.69,0.2,80.85
DEMO_SYNTHETIC,2025-10-11 12:00,Anand_Vihar,36.03,30.25,3.55,297.6,1010.33,0.0,1609.4,-0.53,10.0,19.28,10.02,2.07,0.23,92.38
DEMO_SYNTHETIC,2025-10-11 13:00,Anand_Vihar,35.19,20.72,3.19,314.9,1009.49,0.0,1633.5,-1.01,10.0,15.0,10.27,6.2,0.2,83.22
DEMO_SYNTHETIC,2025-10-11 14:00,Anand_Vihar,36.31,25.74,3.13,285.9,1010.34,0.0,1583.3,-0.69,13.66,15.0,10.28,6.44,0.24,81.6
DEMO_SYNTHETIC,2025-10-11 15:00,Anand_Vihar,35.64,26.87,3.3,318.3,1010.47,0.0,1540.0,-0.93,16.52,20.19,9.19,7.71,0.2,72.16
DEMO_SYNTHETIC,2025-10-11 16:00,Anand_Vihar,35.28,27.15,2.98,291.2,1010.84,0.0,1428.7,-0.43,20.68,24.14,11.78,11.3,0.25,57.66
DEMO_SYNTHETIC,2025-10-11 17:00,Anand_Vihar,33.53,31.96,3.08,330.5,1010.85,0.0,1309.0,-0.62,24.29,32.26,27.18,9.4,0.2,33.55
DEMO_SYNTHETIC,2025-10-11 18:00,Anand_Vihar,32.83,36.08,2.82,274.4,1009.76,0.0,1165.9,-0.79,20.44,17.93,14.13,8.98,0.22,22.19
DEMO_SYNTHETIC,2025-10-11 19:00,Anand_Vihar,30.19,39.91,2.69,295.5,1009.91,0.0,961.2,-0.28,51.86,72.34,28.26,9.59,0.42,8.74
DEMO_SYNTHETIC,2025-10-11 20:00,Anand_Vihar,31.03,42.1,2.31,322.4,1008.66,2.0,419.8,-0.84,34.23,48.77,24.91,7.84,0.41,20.72
DEMO_SYNTHETIC,2025-10-11 21:00,Anand_Vihar,28.63,49.17,2.64,275.1,1009.85,0.0,369.2,-1.25,119.26,179.65,31.71,6.67,1.18,10.12
DEMO_SYNTHETIC,2025-10-11 22:00,Anand_Vihar,27.12,62.15,2.59,294.7,1011.2,0.0,408.1,-0.8,57.39,99.39,18.67,6.6,0.46,15.93
DEMO_SYNTHETIC,2025-10-11 23:00,Anand_Vihar,25.13,62.75,2.56,280.4,1009.39,0.0,405.9,-1.2,59.64,74.72,9.4,7.63,0.61,16.69
DEMO_SYNTHETIC,2025-10-12 00:00,Anand_Vihar,23.55,58.22,2.03,290.4,1010.23,0.0,404.5,-0.41,86.83,122.57,28.61,9.98,0.85,14.44
DEMO_SYNTHETIC,2025-10-12 01:00,Anand_Vihar,23.18,59.2,2.21,269.6,1010.13,0.0,387.2,-1.07,90.28,149.93,16.51,9.87,0.86,18.39
DEMO_SYNTHETIC,2025-10-12 02:00,Anand_Vihar,22.48,58.72,1.93,296.6,1010.33,0.0,390.1,-1.16,86.38,153.29,28.74,9.22,1.03,12.1
DEMO_SYNTHETIC,2025-10-12 03:00,Anand_Vihar,23.75,63.16,2.65,329.5,1010.38,0.0,368.8,-1.13,57.85,97.19,22.06,8.31,0.51,16.76
DEMO_SYNTHETIC,2025-10-12 04:00,Anand_Vihar,24.07,59.84,2.14,329.6,1011.34,0.0,427.3,-0.94,72.63,107.7,19.89,10.95,0.65,22.59
DEMO_SYNTHETIC,2025-10-12 05:00,Anand_Vihar,25.93,57.12,2.09,281.9,1009.84,0.0,386.6,-0.88,74.95,112.54,22.95,12.86,0.8,21.98
DEMO_SYNTHETIC,2025-10-12 06:00,Anand_Vihar,25.33,55.55,2.33,293.8,1010.48,0.0,381.5,-0.44,83.44,120.69,18.48,5.23,0.95,14.67
DEMO_SYNTHETIC,2025-10-12 07:00,Anand_Vihar,28.28,52.93,2.68,298.4,1010.43,0.0,1017.5,-0.88,50.6,89.2,23.12,3.64,0.49,22.01
DEMO_SYNTHETIC,2025-10-12 08:00,Anand_Vihar,31.67,47.49,3.24,291.7,1010.87,0.0,1197.0,-1.08,39.96,57.71,17.21,7.14,0.45,42.33
DEMO_SYNTHETIC,2025-10-12 09:00,Anand_Vihar,30.77,36.57,3.36,262.5,1009.93,0.0,1277.9,-1.58,24.9,50.52,19.59,2.72,0.24,49.92
DEMO_SYNTHETIC,2025-10-12 10:00,Anand_Vihar,34.15,36.62,3.33,311.8,1009.42,0.0,1446.5,-0.57,22.26,37.71,18.88,6.39,0.33,67.42
DEMO_SYNTHETIC,2025-10-12 11:00,Anand_Vihar,32.27,36.13,3.35,289.7,1010.73,0.0,1522.0,-0.84,10.6,20.03,15.6,4.3,0.33,78.99
DEMO_SYNTHETIC,2025-10-12 12:00,Anand_Vihar,34.5,25.54,3.03,315.8,1008.5,0.0,1561.3,-0.23,14.65,29.52,13.49,5.18,0.4,91.31
DEMO_SYNTHETIC,2025-10-12 13:00,Anand_Vihar,34.42,26.89,3.28,308.7,1010.07,0.0,1601.9,-0.76,10.0,20.13,19.29,9.39,0.42,81.64
DEMO_SYNTHETIC,2025-10-12 14:00,Anand_Vihar,36.29,20.0,3.05,287.0,1010.41,0.0,1627.6,-1.03,10.0,15.0,17.07,6.17,0.2,87.3
DEMO_SYNTHETIC,2025-10-12 15:00,Anand_Vihar,37.22,22.68,2.8,248.1,1009.74,0.0,1520.3,-0.88,15.04,38.55,16.3,8.1,0.2,76.62
DEMO_SYNTHETIC,2025-10-12 16:00,Anand_Vihar,31.95,25.47,2.66,282.1,1009.51,0.0,1399.6,-0.74,17.5,23.88,14.97,4.36,0.2,50.34
DEMO_SYNTHETIC,2025-10-12 17:00,Anand_Vihar,36.26,37.31,2.67,283.0,1009.75,0.0,1305.4,-0.9,32.34,63.36,29.85,4.65,0.22,27.08
DEMO_SYNTHETIC,2025-10-12 18:00,Anand_Vihar,32.03,38.35,2.45,321.8,1009.98,0.0,1114.9,-0.71,45.83,68.98,24.99,8.22,0.62,11.47
DEMO_SYNTHETIC,2025-10-12 19:00,Anand_Vihar,31.84,37.93,2.65,274.5,1010.17,0.0,987.5,-0.37,42.82,81.82,22.86,8.2,0.35,15.47
DEMO_SYNTHETIC,2025-10-12 20:00,Anand_Vihar,30.23,46.04,2.44,277.1,1009.54,0.0,361.6,-0.84,115.4,175.86,24.21,7.98,1.18,16.55
DEMO_SYNTHETIC,2025-10-12 21:00,Anand_Vihar,27.96,55.33,2.35,332.8,1009.82,0.0,402.0,-1.06,109.39,192.51,25.6,11.34,1.14,18.89
DEMO_SYNTHETIC,2025-10-12 22:00,Anand_Vihar,28.48,51.39,2.51,316.2,1010.65,0.0,362.5,-1.03,84.93,156.79,22.9,6.97,1.0,17.25
DEMO_SYNTHETIC,2025-10-12 23:00,Anand_Vihar,24.95,55.31,2.5,339.0,1008.78,0.0,379.0,-0.58,69.94,106.32,16.29,5.9,0.67,17.45
DEMO_SYNTHETIC,2025-10-13 00:00,Anand_Vihar,25.95,63.05,2.02,342.1,1010.8,0.0,381.6,-0.3,85.56,140.52,21.31,10.09,0.91,17.83
DEMO_SYNTHETIC,2025-10-13 01:00,Anand_Vihar,24.28,54.82,2.63,315.5,1011.31,0.0,396.7,-0.47,45.88,74.61,15.2,8.1,0.48,22.51
DEMO_SYNTHETIC,2025-10-13 02:00,Anand_Vihar,24.1,62.39,2.23,293.8,1010.26,0.0,383.8,-0.77,78.85,123.21,24.89,8.76,0.73,15.58
DEMO_SYNTHETIC,2025-10-13 03:00,Anand_Vihar,23.73,61.79,2.52,261.4,1009.87,0.0,411.5,-0.85,54.36,92.44,25.22,7.24,0.6,15.96
DEMO_SYNTHETIC,2025-10-13 04:00,Anand_Vihar,23.79,60.27,1.93,297.6,1009.11,0.0,389.6,-0.82,92.87,146.72,16.65,15.63,1.06,16.98
DEMO_SYNTHETIC,2025-10-13 05:00,Anand_Vihar,25.39,61.71,2.39,224.8,1010.46,0.0,358.8,-0.62,73.23,112.41,19.4,7.11,0.82,6.58
DEMO_SYNTHETIC,2025-10-13 06:00,Anand_Vihar,25.97,51.06,2.27,296.0,1010.34,0.0,401.1,-0.63,89.0,142.61,27.94,13.37,0.82,16.66
DEMO_SYNTHETIC,2025-10-13 07:00,Anand_Vihar,31.46,50.03,2.59,346.7,1010.34,0.0,1032.2,-0.98,36.12,43.65,33.0,7.03,0.52,17.69
DEMO_SYNTHETIC,2025-10-13 08:00,Anand_Vihar,27.79,48.12,3.25,281.0,1009.42,0.0,1159.4,-0.14,31.83,50.35,25.95,6.56,0.5,36.15
DEMO_SYNTHETIC,2025-10-13 09:00,Anand_Vihar,30.64,38.99,3.13,324.9,1009.77,0.0,1281.2,-1.17,11.07,15.0,18.04,8.24,0.2,49.04
DEMO_SYNTHETIC,2025-10-13 10:00,Anand_Vihar,31.37,31.22,3.29,274.8,1009.53,0.0,1422.6,-0.69,39.21,53.27,24.59,3.87,0.49,71.53
